displacement/mm,force/kN,force/N
0.677,13.88303336,13883.033360000001
0.678,13.88329419,13883.29419
0.679,13.88310912,13883.109120000001
0.68,13.88384153,13883.84153
0.681,13.8840885,13884.0885
0.682,13.88464419,13884.644189999999
0.683,13.88494754,13884.947540000001
0.684,13.88501868,13885.01868
0.685,13.88478977,13884.78977
0.686,13.88462487,13884.62487
0.687,13.88524168,13885.24168
0.688,13.88504165,13885.04165
0.689,13.8852713,13885.2713
0.69,13.88563908,13885.63908
0.691,13.88627394,13886.273940000001
0.692,13.88722074,13887.22074
0.693,13.88815119,13888.15119
0.694,13.88908739,13889.08739
0.695,13.88881108,13888.81108
0.696,13.888411410000002,13888.411410000002
0.697,13.88789543,13887.89543
0.698,13.88785282,13887.85282
0.699,13.88880898,13888.80898
0.7,13.88994588,13889.945880000001
0.701,13.89061826,13890.61826
0.702,13.89106363,13891.06363
0.703,13.89132222,13891.32222
0.704,13.89170657,13891.70657
0.705,13.89229766,13892.29766
0.706,13.8928561,13892.856099999999
0.707,13.89354699,13893.54699
0.708,13.894024170000002,13894.024170000002
0.709,13.89350787,13893.507870000001
0.71,13.892726,13892.726
0.711,13.892310020000002,13892.310020000003
0.712,13.892533020000002,13892.533020000003
0.713,13.89255561,13892.555610000001
0.714,13.89302021,13893.020209999999
0.715,13.89385436,13893.854360000001
0.716,13.89420191,13894.20191
0.717,13.89397651,13893.97651
0.718,13.89424751,13894.24751
0.719,13.893845560000004,13893.845560000005
0.72,13.894498680000002,13894.498680000002
0.721,13.89528919,13895.28919
0.722,13.89593189,13895.93189
0.723,13.89642635,13896.42635
0.724,13.89831599,13898.315990000001
0.725,13.89991931,13899.91931
0.726,13.90072166,13900.721660000001
0.727,13.90204511,13902.04511
0.728,13.90207154,13902.071539999999
0.729,13.90296014,13902.96014
0.73,13.90374733,13903.74733
0.731,13.90431162,13904.31162
0.732,13.9043613,13904.3613
0.733,13.90459072,13904.59072
0.734,13.904608410000002,13904.60841
0.735,13.90484698,13904.84698
0.736,13.90489054,13904.89054
0.737,13.9060556,13906.0556
0.738,13.90738187,13907.38187
0.739,13.90889154,13908.89154
0.74,13.90908397,13909.08397
0.741,13.90936933,13909.369330000001
0.742,13.90989738,13909.89738
0.743,13.91109025,13911.090250000001
0.744,13.91178366,13911.78366
0.745,13.91269298,13912.69298
0.746,13.91487118,13914.87118
0.747,13.91489428,13914.89428
0.748,13.91538515,13915.38515
0.749,13.91498881,13914.98881
0.75,13.91482067,13914.82067
0.751,13.91487428,13914.87428
0.752,13.91469792,13914.69792
0.753,13.914532520000002,13914.532520000002
0.754,13.91604154,13916.04154
0.755,13.916216,13916.216
0.756,13.91580831,13915.808309999999
0.757,13.9164058,13916.4058
0.758,13.9176742,13917.674200000001
0.759,13.91752951,13917.52951
0.76,13.91869015,13918.69015
0.761,13.91881272,13918.81272
0.762,13.91901652,13919.01652
0.763,13.91983318,13919.83318
0.764,13.92003518,13920.035179999999
0.765,13.92019413,13920.19413
0.766,13.92090541,13920.90541
0.767,13.921179370000004,13921.179370000005
0.768,13.92143995,13921.43995
0.769,13.92210992,13922.10992
0.77,13.92169684,13921.696839999999
0.771,13.92203236,13922.03236
0.772,13.92219512,13922.19512
0.773,13.92248488,13922.48488
0.774,13.92274938,13922.749380000001
0.775,13.92265242,13922.65242
0.776,13.9223012,13922.3012
0.777,13.922507,13922.507
0.778,13.92273407,13922.73407
0.779,13.92226404,13922.26404
0.78,13.92160739,13921.607390000001
0.781,13.92126565,13921.265650000001
0.782,13.92167544,13921.675439999999
0.783,13.92096843,13920.96843
0.784,13.919739600000002,13919.7396
0.785,13.91926685,13919.26685
0.786,13.91928271,13919.28271
0.787,13.91961488,13919.61488
0.788,13.91965363,13919.65363
0.789,13.9195924,13919.592400000001
0.79,13.920156940000002,13920.156940000003
0.791,13.91931901,13919.319010000001
0.792,13.9191602,13919.1602
0.793,13.9186248,13918.6248
0.794,13.91820576,13918.205759999999
0.795,13.91834407,13918.34407
0.796,13.91851773,13918.51773
0.797,13.9187985,13918.798499999999
0.798,13.91939793,13919.397930000001
0.799,13.91884051,13918.84051
0.8,13.91832234,13918.322339999999
0.801,13.91852126,13918.52126
0.802,13.9186518,13918.6518
0.803,13.91873378,13918.73378
0.804,13.9187633,13918.7633
0.805,13.91812039,13918.12039
0.806,13.91779405,13917.794049999999
0.807,13.91774621,13917.746210000001
0.808,13.91798737,13917.98737
0.809,13.91888254,13918.88254
0.81,13.91848458,13918.48458
0.811,13.91788172,13917.881720000001
0.812,13.91750717,13917.50717
0.813,13.917487220000002,13917.48722
0.814,13.91765898,13917.65898
0.815,13.91720159,13917.201589999999
0.816,13.91692348,13916.92348
0.817,13.91767216,13917.67216
0.818,13.91779676,13917.79676
0.819,13.91828092,13918.280920000001
0.82,13.918932150000002,13918.932150000002
0.821,13.91875535,13918.75535
0.822,13.91939517,13919.39517
0.823,13.9192238,13919.2238
0.824,13.91899985,13918.99985
0.825,13.91899795,13918.997949999999
0.826,13.91928389,13919.28389
0.827,13.91932368,13919.32368
0.828,13.91895347,13918.95347
0.829,13.91908294,13919.082939999998
0.83,13.92008277,13920.08277
0.831,13.92003917,13920.03917
