displacement/mm,force/kN,force/N
0.125130968,8.981013363,8981.013363
0.125138173,9.001374634,9001.374634
0.125450084,9.022065699,9022.065699
0.125771159,9.043529423,9043.529423
0.125688931,9.065215259,9065.215259
0.126101274,9.086935796,9086.935796
0.127151103,9.108470447,9108.470447
0.127228552,9.129405675000001,9129.405675
0.127592374,9.149802148000001,9149.802148
0.128336445,9.170402954,9170.402954
0.128602468,9.19092001,9190.92001
0.129358008,9.211626618,9211.626618
0.129630087,9.232714071,9232.714071
0.129839389,9.254267642999999,9254.267643
0.130211001,9.275322066000001,9275.322066
0.130578508,9.296030321,9296.030321
0.131014917,9.317280926,9317.280926
0.131303993,9.338705259,9338.705258999998
0.131828961,9.360303878000002,9360.303878
0.13265865,9.382076266,9382.076266
0.132841278,9.403430876,9403.430876
0.132860699,9.424431363,9424.431363
0.133163132,9.445781117000001,9445.781117
0.133994229,9.467518416,9467.518416
0.13446076,9.488906894,9488.906894
0.134622158,9.509898741,9509.898741
0.135624708,9.530925831000001,9530.925831
0.135379188,9.551691918000001,9551.691918
0.135571227,9.571683231000002,9571.683231
0.136032805,9.591540491,9591.540491
0.13678229,9.612649035,9612.649035
0.136692384,9.634987406,9634.987406
0.137212062,9.657480874,9657.480874
0.137632966,9.67995593,9679.95593
0.138250317,9.70156057,9701.56057
0.138491449,9.722290688,9722.290688
0.138735436,9.743024007,9743.024007
0.139409349,9.763813103,9763.813103
0.139814952,9.784770117,9784.770117
0.140169465,9.806097851,9806.097851
0.141027369,9.828007106,9828.007106
0.141543922,9.849240137999999,9849.240138
0.141829086,9.870248304999999,9870.248305
0.142179222,9.89139229,9891.39229
0.142471868,9.912468091000001,9912.468091
0.142670558,9.933525034,9933.525034
0.143227998,9.955117908,9955.117908
0.143623626,9.97649575,9976.49575
0.143891029,9.997699215,9997.699215
0.144303983,10.01871764,10018.71764
0.144332851,10.03997112,10039.97112
0.14472514,10.06113112,10061.13112
0.145425998,10.08191347,10081.91347
0.145523696,10.10238853,10102.38853
0.145988121,10.123270940000001,10123.27094
0.146157018,10.14341238,10143.41238
0.14702984,10.16378103,10163.78103
0.14710404,10.18506696,10185.06696
0.147403021,10.207130370000002,10207.13037
0.148474709,10.229120000000002,10229.12
0.149163538,10.25104325,10251.04325
0.149296185,10.272655790000002,10272.65579
0.150190235,10.293369440000001,10293.36944
0.1509164,10.31380566,10313.80566
0.151318085,10.33420818,10334.20818
0.151054768,10.35448135,10354.48135
0.151159042,10.37486341,10374.86341
0.152046061,10.39593167,10395.93167
0.152212642,10.417014069999999,10417.01407
0.152388656,10.43816947,10438.16947
0.153149082,10.459083430000002,10459.08343
0.15348869,10.480380510000002,10480.38051
0.154190561,10.5016264,10501.6264
0.154934693,10.52314159,10523.14159
0.155442772,10.54421789,10544.21789
0.15592525,10.565181220000001,10565.18122
0.156368343,10.58646935,10586.46935
0.156637651,10.607962760000001,10607.96276
0.157091922,10.62923563,10629.23563
0.157791416,10.649657520000002,10649.65752
0.158079065,10.670080760000001,10670.08076
0.158469283,10.69015115,10690.15115
0.160089564,10.71012601,10710.12601
0.15996047,10.72951485,10729.51485
0.160602008,10.75016476,10750.16476
0.160888816,10.77154671,10771.54671
0.161301749,10.79323441,10793.23441
0.162066485,10.81504906,10815.04906
0.162688234,10.83662358,10836.62358
0.163205768,10.85695059,10856.95059
0.163610725,10.876432930000002,10876.43293
0.163922057,10.89661508,10896.61508
0.164794767,10.91726321,10917.26321
0.165251964,10.9376338,10937.6338
0.165888278,10.95862163,10958.62163
0.166650314,10.97966066,10979.66066
0.16685014,11.00017863,11000.17863
0.167521072,11.02053002,11020.53002
0.168372443,11.04121588,11041.21588
0.169031496,11.06206956,11062.06956
0.170029057,11.08285724,11082.85724
0.169847002,11.10388618,11103.88618
0.170397124,11.124693010000001,11124.69301
0.170708147,11.14502046,11145.02046
0.171703786,11.16530382,11165.30382
0.172185076,11.18553556,11185.53556
0.171900708,11.20614741,11206.14741
0.172556827,11.22662432,11226.62432
0.173412705,11.24696869,11246.96869
0.174383619,11.26690033,11266.90033
0.174721594,11.286019990000002,11286.01999
0.175006344,11.30550729,11305.50729
0.175662049,11.32620844,11326.20844
0.176355393,11.34721762,11347.21762
0.177148105,11.36791264,11367.91264
0.177774708,11.388776459999999,11388.77646
0.178242811,11.408554469999999,11408.55447
0.178831666,11.42789871,11427.89871
0.179314815,11.447369,11447.369
0.179568932,11.466845950000002,11466.84595
0.180500596,11.48628134,11486.28134
0.181185107,11.506028420000002,11506.02842
0.181834288,11.52605948,11526.05948
0.182526049,11.545944250000002,11545.94425
0.183059685,11.56526126,11565.26126
0.183845073,11.58519665,11585.19665
0.184202043,11.605113820000001,11605.11382
0.184702097,11.62493548,11624.93548
0.185740761,11.64442093,11644.42093
0.186167315,11.664274149999999,11664.27415
0.186818182,11.68386466,11683.86466
0.187321445,11.703842360000001,11703.84236
0.188031703,11.723618460000003,11723.618460000002
0.188852146,11.742984210000001,11742.98421
0.189468839,11.761747470000001,11761.74747
0.189991042,11.78040417,11780.40417
0.190529256,11.79879489,11798.79489
0.191332532,11.81686237,11816.86237
0.191946377,11.83485023,11834.85023
0.192547139,11.85406231,11854.06231
0.193283693,11.873638000000001,11873.638
0.194156718,11.893186400000001,11893.1864
0.194871506,11.91299361,11912.99361
0.195459793,11.93224375,11932.24375
0.196388762,11.950763479999999,11950.76348
0.196796185,11.96897256,11968.972559999998
0.197681442,11.98733112,11987.33112
0.19850214,12.005546650000001,12005.54665
0.199240982,12.02376989,12023.76989
0.199939824,12.04251381,12042.51381
0.200059727,12.061433440000002,12061.43344
0.201109747,12.0795589,12079.5589
0.202049024,12.09764668,12097.64668
0.202365574,12.116142,12116.142
0.203328011,12.1341306,12134.1306
